Actual class,pedestrian-back-vs-front,pedestrian-back-vs-left,pedestrian-back-vs-right,pedestrian-front-vs-left,pedestrian-front-vs-right,pedestrian-left-vs-right,class-pedestrian-back-count,class-pedestrian-front-count,class-pedestrian-left-count,class-pedestrian-right-count,winner
pedestrian-front-420.jpg,0.150873324387,-0.0252895793655,0.15212629117,0.499386331633,0.504289951906,0.160570373254,2,2,2,0,pedestrian-back
pedestrian-left-438.jpg,-0.0956619316423,0.178021783206,0.564315006609,-0.213335760881,-0.803752259407,-0.846565263874,2,1,1,2,pedestrian-back
pedestrian-right-417.jpg,1.02668285154,0.00919950132461,1.28116638933,-0.153177222353,-1.97551056904,1.47773997043,3,0,2,1,pedestrian-back
pedestrian-front-428.jpg,-0.647568751435,-0.569678548377,0.250006162559,1.60205326474,0.598911528291,-0.407034099389,1,3,1,1,pedestrian-front
pedestrian-front-423.jpg,0.592997790802,-0.632542003947,-1.62363382797,-0.185752561176,1.25933501356,-0.162760276749,1,1,2,2,pedestrian-left
pedestrian-right-414.jpg,-0.974301463238,-0.0808479187629,0.759653389817,0.451966304557,-0.0536442007207,-0.546344019417,1,2,1,2,pedestrian-front
pedestrian-left-437.jpg,-1.16597021867,-0.0744129039041,0.314051849053,0.0170204236355,0.358894937963,0.60729758532,1,3,2,0,pedestrian-front
pedestrian-left-412.jpg,-0.416263514413,0.724014618238,-0.752998723782,-0.782745272092,1.44699287181,-0.421441624339,1,2,1,2,pedestrian-front
pedestrian-left-428.jpg,-0.0730109269763,1.14189464453,0.244342770265,-0.977962102297,0.268259724198,-0.726698135999,2,2,1,1,pedestrian-back
pedestrian-right-425.jpg,-0.675574319112,1.45215844525,-0.712329230144,0.923284013087,-0.818191805612,-0.762772579125,1,2,0,3,pedestrian-front
pedestrian-back-407.jpg,0.131135966174,-0.953777068317,-0.489568786525,-0.756705581849,0.827048632062,-1.23287753925,1,1,2,2,pedestrian-left
pedestrian-right-438.jpg,0.637101750471,0.526166100728,-1.16346077655,-0.0697018451947,1.33681383849,-0.295828747395,2,1,1,2,pedestrian-back
pedestrian-back-402.jpg,0.396321543927,-2.07452111112,-3.19968965107,-1.00527901446,0.168916251237,0.408093667545,1,1,3,1,pedestrian-left
pedestrian-left-421.jpg,0.43149461046,0.23423002671,0.423704437132,0.23547325191,-1.07621921643,-0.00515097768903,3,1,0,2,pedestrian-back
pedestrian-left-415.jpg,0.243913273443,0.363806044081,0.165933859051,1.02232101297,1.1729682192,-0.0695186948175,3,2,0,1,pedestrian-back
pedestrian-right-437.jpg,0.683376564742,1.58541371789,0.457996655336,1.68154170981,-2.27508768622,-0.0578462127684,3,1,0,2,pedestrian-back
pedestrian-left-411.jpg,0.321342184395,-0.062698068322,-0.522801584539,-0.759741091295,-0.517112231165,1.21820332583,1,0,3,2,pedestrian-left
pedestrian-back-445.jpg,0.626495156112,0.254902539733,-0.359130673574,0.205157242231,1.05000382666,1.00152021446,2,2,1,1,pedestrian-back
pedestrian-front-438.jpg,0.72081273192,0.228573093054,0.838331709594,-0.781439140502,1.04354678213,0.428190632852,3,1,2,0,pedestrian-back
pedestrian-left-431.jpg,0.266065224562,-0.689643606476,-1.31318748361,0.0370185452986,-1.53782910588,0.3601049869,1,1,2,2,pedestrian-left
pedestrian-front-418.jpg,0.0155181274934,-0.680768096476,-1.20199873508,-0.762858382449,-0.583714678533,-0.346873453556,1,0,2,3,pedestrian-left
pedestrian-left-424.jpg,0.264656235757,0.20766236169,-0.900449571166,0.764594108728,0.0523035834977,0.917109878599,2,2,1,1,pedestrian-back
pedestrian-front-408.jpg,-0.728163518771,-0.650363755261,-0.990662245273,-0.809105270274,1.41247732661,0.116148524838,0,2,3,1,pedestrian-front
pedestrian-right-431.jpg,-0.658541968038,-1.2733600215,-1.23024040146,0.0815858828263,0.0896707451398,-1.62724643676,0,3,1,2,pedestrian-front
pedestrian-back-424.jpg,-0.747971053173,-0.78070256443,1.31313154164,0.433535922874,-0.596940642436,-0.795533889419,1,2,1,2,pedestrian-front
pedestrian-back-442.jpg,-0.953703949632,0.336033597321,-2.31296870283,1.53241738009,-0.274092692902,-1.95987431208,1,2,0,3,pedestrian-front
pedestrian-back-444.jpg,-0.559771545353,-0.832747088215,-0.881866736856,-0.371529761848,0.28589366517,-0.156236285677,0,2,2,2,pedestrian-front
pedestrian-right-411.jpg,0.0477351538826,-0.0720777899828,1.32172705034,0.948049329897,-0.461038705985,-0.333775217688,2,1,1,2,pedestrian-back
pedestrian-front-440.jpg,-0.0475573569234,0.974488733941,0.264235020823,0.26547944637,-0.139850157578,-0.11221640262,2,2,0,2,pedestrian-back
pedestrian-left-416.jpg,0.0089765460537,1.33218452344,2.0475121127,1.73341171928,0.276965572937,-0.0628004428502,3,2,0,1,pedestrian-back
pedestrian-left-401.jpg,0.186441019926,0.371208050782,0.64461348918,0.302151981493,-2.92392439407,0.195633845276,3,1,1,1,pedestrian-back
pedestrian-right-445.jpg,-0.371063162986,0.762558283516,-0.710510461394,-0.177839838231,0.483938065003,0.298026524146,1,2,2,1,pedestrian-front
pedestrian-front-413.jpg,1.2189024669,-1.55080212182,-3.26831031454,-1.91854991403,1.52749164904,-1.45382305987,1,1,2,2,pedestrian-left
pedestrian-back-403.jpg,-0.43950397122,0.0461762255424,-1.78285612152,-1.37727413018,0.254322430605,-0.565122014985,1,2,1,2,pedestrian-front
pedestrian-right-412.jpg,0.159884394441,0.0368019037507,1.78925975074,0.723110735172,-0.710737131758,0.863505429657,3,1,1,1,pedestrian-back
pedestrian-back-449.jpg,-0.678805429136,-0.594096112614,-0.71243713134,-1.79159464341,-0.486324599932,-1.08691865602,0,1,2,3,pedestrian-front
pedestrian-left-439.jpg,0.542679875084,-0.363383940914,0.153782128991,-0.491542813563,-2.07556871686,-0.913662575449,2,0,2,2,pedestrian-back
pedestrian-front-431.jpg,0.639769087294,-0.50396915722,-1.77068163516,0.284741748608,0.746121717176,0.549853341721,1,2,2,1,pedestrian-front
pedestrian-right-427.jpg,1.33608219485,0.664918124406,0.650828563448,2.45626506984,-1.05753796502,-0.047636884129,3,1,0,2,pedestrian-back
pedestrian-front-449.jpg,-1.64194352527,-1.64893801526,-2.75392161545,-0.771757032745,2.15581501966,-1.13409468211,0,2,2,2,pedestrian-front
pedestrian-back-411.jpg,0.542776174162,-1.38888152765,-1.44689646545,0.605618543074,-0.999267594863,-0.805591243198,1,1,1,3,pedestrian-right
pedestrian-back-416.jpg,-0.676875486324,0.869802362258,-1.79389987076,0.356261327294,1.82527737273,-1.75964901021,1,3,0,2,pedestrian-front
pedestrian-right-410.jpg,0.543411970194,-0.707280528422,1.23536694871,-0.490908744983,-1.05636073117,0.0367866477939,2,0,3,1,pedestrian-left
pedestrian-back-443.jpg,0.244516257763,-0.484727629301,1.14509135339,0.747944817335,-1.05167171122,0.322376297195,2,1,2,1,pedestrian-back
pedestrian-front-407.jpg,0.448937673743,-0.181541145141,0.0124757980792,0.147651804325,1.28925924704,0.351747288786,2,2,2,0,pedestrian-back
pedestrian-right-413.jpg,-0.0401610943376,0.0197574773585,1.26183173783,0.826107478726,0.0730714437913,0.529423943798,2,3,1,0,pedestrian-front
pedestrian-front-401.jpg,-0.151896542981,0.161732349405,0.371516060829,0.0473439595327,-0.21818687682,0.23725873957,2,2,1,1,pedestrian-back
pedestrian-left-402.jpg,0.12882628072,0.571049071297,-1.07650812936,0.34345226513,0.0125984713556,-0.94509646336,2,2,0,2,pedestrian-back
pedestrian-front-402.jpg,-0.995721681035,-0.704768373357,0.37604872556,-1.01939933914,0.77144135066,-0.129595814487,1,2,2,1,pedestrian-front
pedestrian-back-450.jpg,0.70557403505,-0.321756269687,-1.59539767249,0.873131434104,-0.95468617938,0.478026888186,1,1,2,2,pedestrian-left
pedestrian-back-434.jpg,-0.371806101446,0.462927149706,0.964711079651,0.0101569241044,-0.438545923687,-0.510266663471,2,2,0,2,pedestrian-back
pedestrian-back-446.jpg,0.1217521777,-0.038632131491,-0.626265713328,-0.0524758272635,-0.349186289817,0.819387769452,1,0,3,2,pedestrian-left
pedestrian-right-443.jpg,0.478137946685,-0.15932724998,0.679725877505,1.23207635622,-0.604445345601,-0.472576685977,2,1,1,2,pedestrian-back
pedestrian-front-406.jpg,-0.391809257365,-1.35723661368,1.57245391985,-0.30024225256,0.453362603546,-0.353517877508,1,2,2,1,pedestrian-front
pedestrian-back-409.jpg,0.604678945759,-0.864785754033,-1.57392768612,-1.4288222868,0.275820538823,-0.0308906078364,1,1,2,2,pedestrian-left
pedestrian-front-405.jpg,-0.547800483949,-0.0230641855274,-0.433329133995,-0.0861602936641,0.930047584912,1.88884886877,0,2,3,1,pedestrian-front
pedestrian-right-435.jpg,-1.22155268292,0.549628503402,-0.15607243225,0.225934200131,-0.940899609148,-0.13928963336,1,2,0,3,pedestrian-front
pedestrian-front-425.jpg,0.134503543476,0.313902192495,-1.64754244567,-1.92488121257,1.49174588215,0.359616371053,2,1,2,1,pedestrian-back
pedestrian-left-423.jpg,-0.535177100036,0.450356151738,0.309323913854,0.175908834049,-0.6236572426,0.0422157880372,2,2,1,1,pedestrian-back
pedestrian-left-427.jpg,-0.0153440926824,0.354144272681,2.15574255015,-0.815120009109,-0.623522538997,1.0927576977,2,1,2,1,pedestrian-back
pedestrian-front-443.jpg,0.310662330335,-0.764679398618,0.0342164803215,0.698947119389,1.8714301027,0.710810268943,2,2,2,0,pedestrian-back
pedestrian-front-422.jpg,-0.113946938771,1.37511920432,0.930020689385,-0.754447218991,-2.15190664123,0.714243048176,2,1,2,1,pedestrian-back
pedestrian-left-445.jpg,-0.813192273456,2.01153481534,0.266392532542,0.60573016001,1.00307074256,0.152679654602,2,3,1,0,pedestrian-front
pedestrian-right-415.jpg,-1.09345392009,1.34289102363,0.725669753135,0.182420190383,-1.61047250524,-0.0154568262927,2,2,0,2,pedestrian-back
pedestrian-left-435.jpg,0.313251283499,0.948872182053,0.811804678128,0.233700050913,-0.126697060798,-0.465639395755,3,1,0,2,pedestrian-back
pedestrian-front-415.jpg,0.0283035596395,-0.603417068979,-0.614296483486,-0.0750834826227,-0.000572055719357,0.506519544181,1,0,3,2,pedestrian-left
pedestrian-front-434.jpg,0.913007935965,1.51525615765,-0.720310384117,-0.933574644523,0.378945160077,0.696003802735,2,1,2,1,pedestrian-back
pedestrian-back-401.jpg,0.368042726016,-1.68915170361,-0.379393928098,0.375211828996,-0.721984932222,0.400439754301,1,1,2,2,pedestrian-left
pedestrian-back-441.jpg,-0.258103728326,-0.582435005019,0.119910139801,0.0675804112963,1.66210068658,-1.709271218,1,3,1,1,pedestrian-front
pedestrian-front-426.jpg,0.127115082083,-1.95698449144,-0.974677603887,-1.67263442104,1.65693769611,0.010578896078,1,1,3,1,pedestrian-left
pedestrian-right-448.jpg,0.569348468355,0.467324888042,0.371763104963,0.578800662866,-0.61177230969,0.327000401539,3,1,1,1,pedestrian-back
pedestrian-front-437.jpg,0.116274271746,0.601035243199,1.22269930482,-0.0324241235667,-1.17515170829,0.0745353082676,3,0,2,1,pedestrian-back
pedestrian-left-405.jpg,0.146732649512,-1.2356036404,1.30087059144,0.987960230974,-0.221692307841,0.422617115456,2,1,2,1,pedestrian-back
pedestrian-left-440.jpg,0.271153795077,-0.793634303028,-0.898180609707,-0.576161785093,1.25526511633,-0.20984447613,1,1,2,2,pedestrian-left
pedestrian-right-422.jpg,-0.653622268527,1.13527850217,0.34237757152,0.501892992961,-0.531892077555,-0.728345249561,2,2,0,2,pedestrian-back
pedestrian-left-404.jpg,0.32486331052,0.221993487242,-0.151602630311,-0.449518767626,-0.0992396427231,0.183277510266,2,0,2,2,pedestrian-back
pedestrian-front-416.jpg,-0.00919782618369,0.231743038329,-1.36730580937,0.0699742138864,1.55512768916,-1.19052708894,1,3,0,2,pedestrian-front
pedestrian-right-409.jpg,0.640296119682,1.43601329987,-1.47085757586,-0.616581776633,-0.198065020034,0.0180593849946,2,0,2,2,pedestrian-back
