Actual class,pedestrian-back-vs-front,pedestrian-back-vs-left,pedestrian-back-vs-right,pedestrian-front-vs-left,pedestrian-front-vs-right,pedestrian-left-vs-right,class-pedestrian-back-count,class-pedestrian-front-count,class-pedestrian-left-count,class-pedestrian-right-count,winner
pedestrian-front-420.jpg,-0.459648554351,-3.07296880194,0.881037858293,0.158836684473,-0.0667850181676,0.368461989171,1,2,2,1,pedestrian-front
pedestrian-left-438.jpg,0.277632713086,0.58287811886,2.53048584555,-0.176621503829,-0.506696177009,1.14932019592,3,0,2,1,pedestrian-back
pedestrian-right-417.jpg,-0.452695224858,-1.39590032273,1.45351573334,0.670522065075,-1.75935753658,0.737184839065,1,2,2,1,pedestrian-front
pedestrian-front-428.jpg,0.259977020025,1.40477657961,-0.544290777474,-0.465387866492,-1.41175174263,1.25274759244,2,0,2,2,pedestrian-back
pedestrian-front-423.jpg,1.69180979013,-2.50716107168,-2.56490252345,-0.678478642314,2.48601324511,-0.0466265740644,1,1,2,2,pedestrian-left
pedestrian-right-414.jpg,-0.707397780679,1.68765993528,2.47754957983,1.63645295603,-0.498340869487,-0.885542759652,2,2,0,2,pedestrian-back
pedestrian-left-437.jpg,0.659779432784,-1.84493880893,1.09524306577,-1.12083684534,0.415495676326,-0.211944067522,2,1,2,1,pedestrian-back
pedestrian-left-412.jpg,-0.155112462344,2.4697913308,-1.52883019315,-1.42517089828,0.16889344642,0.416760075236,1,2,2,1,pedestrian-front
pedestrian-left-428.jpg,-0.338579087959,-0.934679125743,-0.0469434073097,0.00226380920937,0.60253775192,1.09755289305,0,3,2,1,pedestrian-front
pedestrian-right-425.jpg,0.435138278832,1.24571169824,2.55799451396,0.0165521976244,-0.55571605177,-1.12228580617,3,1,0,2,pedestrian-back
pedestrian-back-407.jpg,0.622853056624,-2.26196122713,-2.04493331201,-0.498962412658,1.44921595715,0.447088718869,1,1,3,1,pedestrian-left
pedestrian-right-438.jpg,1.12896021132,-3.35768207504,1.15574683775,-2.71269240634,-0.706496672218,-0.169259587686,2,0,2,2,pedestrian-back
pedestrian-back-402.jpg,1.06550819164,-1.45265100933,-3.3619675526,-1.89103685732,4.24533617315,-0.628762221555,1,1,2,2,pedestrian-left
pedestrian-left-421.jpg,0.131880652017,0.0112520906555,1.45644378852,0.612540448252,-1.80707273939,-0.0223388885935,3,1,0,2,pedestrian-back
pedestrian-left-415.jpg,-0.361030965595,0.585664466087,-0.962222288617,2.17059642458,-1.26819994408,-1.10100841555,1,2,0,3,pedestrian-front
pedestrian-right-437.jpg,-0.614820594625,2.26228116753,5.39760473752,2.99408946025,-1.66108553039,0.48130506221,2,2,1,1,pedestrian-back
pedestrian-left-411.jpg,-0.600304229683,-0.724839394309,2.63643974472,-0.885555000851,-0.00605843804144,0.0800768376155,1,1,3,1,pedestrian-left
pedestrian-back-445.jpg,1.60033138456,0.781559917656,-1.15402197402,-0.318803767495,-1.25439051287,-0.229956013391,2,0,1,3,pedestrian-right
pedestrian-front-438.jpg,0.111394327383,-0.497844842412,-1.88447826253,0.98439290713,1.74617326789,-1.43919147349,1,2,1,2,pedestrian-front
pedestrian-left-431.jpg,2.37880017808,2.58758302624,0.27563987695,1.28874552517,0.100420065844,0.928254873954,3,2,1,0,pedestrian-back
pedestrian-front-418.jpg,-1.09654706764,-1.02694497331,1.26350446899,-2.17131891953,1.22810283833,0.696147644411,1,2,3,0,pedestrian-front
pedestrian-left-424.jpg,0.843697160835,1.22094538225,2.88671916058,2.38625545525,-1.21662391198,-1.3065159694,3,1,0,2,pedestrian-back
pedestrian-front-408.jpg,1.32556924577,-1.50543594356,-2.01086193985,-0.578372905616,1.47571947435,-1.34908657631,1,1,2,2,pedestrian-left
pedestrian-right-431.jpg,-1.83637298271,0.492903755106,1.35070235892,-1.21382556844,1.05995545938,0.72602843511,2,2,2,0,pedestrian-back
pedestrian-back-424.jpg,-0.113813337772,2.74747188008,2.11287265524,1.17508796092,1.4577024972,0.501259075987,2,3,1,0,pedestrian-front
pedestrian-back-442.jpg,-2.34084664009,-1.6278844734,1.6996476111,-0.624053421355,-1.74655089826,-2.29089126752,1,1,2,2,pedestrian-left
pedestrian-back-444.jpg,1.91930132924,-1.60982384207,-1.20742490852,0.259185525804,0.316574640699,-0.31196153489,1,2,1,2,pedestrian-front
pedestrian-right-411.jpg,-1.259790826,0.139345335605,1.67704902326,0.630938724841,0.784491125188,0.943350387709,2,3,1,0,pedestrian-front
pedestrian-front-440.jpg,-0.307498229976,1.9792500384,1.57967809008,1.32031599705,0.299018591761,1.13481869248,2,3,1,0,pedestrian-front
pedestrian-left-416.jpg,-1.7221437678,0.901900178619,2.59359405171,-0.294530038822,-0.938882809165,0.0309513411681,2,1,2,1,pedestrian-back
pedestrian-left-401.jpg,-1.21245538591,4.10183718621,-1.43902396812,2.65721717152,-2.56455255284,-0.698463508643,1,2,0,3,pedestrian-front
pedestrian-right-445.jpg,0.392150611158,0.188038385388,-0.271605400652,-0.56094318361,-1.35308559045,-0.751705803209,2,0,1,3,pedestrian-right
pedestrian-front-413.jpg,1.93041375907,-4.28835343304,-3.78616205218,-1.30447763574,2.23350885874,-0.610415184163,1,1,2,2,pedestrian-left
pedestrian-back-403.jpg,-0.130072294987,-1.30706427757,-1.6125032613,-0.149614577864,0.585117994699,1.27259073118,0,2,3,1,pedestrian-front
pedestrian-right-412.jpg,-1.12275671417,2.0589746144,3.573810334,3.08144700197,-3.63323604691,2.31896012272,2,2,1,1,pedestrian-back
pedestrian-back-449.jpg,-2.47501190552,-0.561047673324,-0.716687599861,-1.50993267196,0.0269249025967,0.639253547351,0,2,3,1,pedestrian-front
pedestrian-left-439.jpg,-0.220624945782,-0.371509588925,-0.966299991832,1.30582675777,-2.08278378161,0.577074192769,0,2,2,2,pedestrian-front
pedestrian-front-431.jpg,0.685226828057,-1.11423569426,0.942785283625,-1.86745854477,0.659401569468,-1.23206721547,2,1,2,1,pedestrian-back
pedestrian-right-427.jpg,0.189965665722,1.9164612849,1.41284481042,2.26603908568,-4.60792862827,-0.0841083933072,3,1,0,2,pedestrian-back
pedestrian-front-449.jpg,-0.00452293910064,-0.775193082258,-2.49306516655,0.889891917294,1.87412929559,-1.3279369224,0,3,1,2,pedestrian-front
pedestrian-back-411.jpg,1.30584812663,-0.626604661065,-0.805806446625,0.172939928742,-2.00326464892,-1.11444707515,1,1,1,3,pedestrian-right
pedestrian-back-416.jpg,0.640846253617,-1.45212382954,-1.62937391721,-0.842498591924,-0.361937806346,0.850381140314,1,0,3,2,pedestrian-left
pedestrian-right-410.jpg,-0.899992592605,-1.72154566779,-0.102103236469,-2.08998690552,-0.275175684533,1.37953631384,0,1,3,2,pedestrian-front
pedestrian-back-443.jpg,-1.09440071773,-1.16671897452,-0.522389265176,0.619438960541,-1.18397434463,-0.198728578112,0,2,1,3,pedestrian-front
pedestrian-front-407.jpg,0.179195461531,1.31141019786,0.0535519461569,-2.29388430031,0.104025593591,-0.252324920515,3,1,1,1,pedestrian-back
pedestrian-right-413.jpg,-0.565562157512,0.793255478159,1.02201276134,-0.48751120761,0.237688471652,0.996704203428,2,2,2,0,pedestrian-back
pedestrian-front-401.jpg,-1.15170578782,-2.25936093219,-0.650665399154,-0.0616293123076,-0.545129494243,-0.142924420847,0,1,2,3,pedestrian-front
pedestrian-left-402.jpg,0.16509304136,-0.899683394864,3.24549912627,-1.54420639256,-1.56809357165,-1.28004537142,2,0,2,2,pedestrian-back
pedestrian-front-402.jpg,-0.415203745076,-0.21349381087,1.28614244193,-0.402184376358,-0.153559514756,1.67339870686,1,1,3,1,pedestrian-left
pedestrian-back-450.jpg,0.425821818375,-1.85686032754,0.214307383716,-1.37867607116,1.18333733442,0.33993455862,2,1,3,0,pedestrian-left
pedestrian-back-434.jpg,-0.0779568957951,-1.98499112437,0.120494707652,0.618902605801,-0.8286510031,2.09582377431,1,2,2,1,pedestrian-front
pedestrian-back-446.jpg,0.878706689963,3.59563173211,0.570058167374,0.00372686593353,-0.181973369707,1.14456520255,3,1,1,1,pedestrian-back
pedestrian-right-443.jpg,0.293212537323,-1.66791866964,0.664658925602,0.566419665976,1.68769959463,-0.0117773085362,2,2,1,1,pedestrian-back
pedestrian-front-406.jpg,-0.404729077437,-0.702860548503,-2.47572589113,-2.67386843625,1.59763704936,0.559128831431,0,2,3,1,pedestrian-front
pedestrian-back-409.jpg,1.96444030652,-3.80166663854,-0.89052590983,-1.96055645244,2.40977689025,0.440684325662,1,1,3,1,pedestrian-left
pedestrian-front-405.jpg,-0.461452746037,-2.06337778222,1.34641936231,-1.07275305329,-1.4187521642,0.123110311256,1,1,3,1,pedestrian-left
pedestrian-right-435.jpg,-0.434452289528,-0.747762645219,2.03414294036,0.985440762621,-2.33280385698,0.126538497041,1,2,2,1,pedestrian-front
pedestrian-front-425.jpg,-0.511064039128,0.881626746274,-1.07507122034,-1.70243012375,3.35528936912,-1.16931629745,1,2,1,2,pedestrian-front
pedestrian-left-423.jpg,1.38802303853,1.69776197187,0.444201632687,1.78845665045,-1.58503085291,1.56971282659,3,1,1,1,pedestrian-back
pedestrian-left-427.jpg,-0.673652821857,-0.250821620592,4.45603601327,-0.616514322234,-1.84563248812,-0.738194272493,1,1,2,2,pedestrian-left
pedestrian-front-443.jpg,-0.246941294065,-2.47987205001,-2.41752732156,-0.554005914011,0.491856395928,-0.536437831715,0,2,2,2,pedestrian-front
pedestrian-front-422.jpg,-0.146707854534,-1.17280747878,2.2185998836,0.571149104069,-1.14168162308,-0.880462345933,1,2,1,2,pedestrian-front
pedestrian-left-445.jpg,-1.60773603104,3.5934881371,-0.745799861928,-0.0303464539855,-1.23591761246,-0.387165906848,1,1,1,3,pedestrian-right
pedestrian-right-415.jpg,-0.245449232897,1.95429687426,3.20020504017,0.0808119950081,-1.3150245921,-0.777310478087,2,2,0,2,pedestrian-back
pedestrian-left-435.jpg,-1.03134346166,1.05602153106,1.70971062879,0.204761225639,0.582318738063,1.91462385887,2,3,1,0,pedestrian-front
pedestrian-front-415.jpg,-1.84164084464,0.503370310055,0.962159078337,-0.593820260488,-1.65323688827,0.676277212583,2,1,2,1,pedestrian-back
pedestrian-front-434.jpg,-2.18455616716,-0.689692241416,0.826684476636,0.496425615365,-0.0436921644994,-1.09131275636,1,2,1,2,pedestrian-front
pedestrian-back-401.jpg,1.05201815044,-4.32107250813,-1.90415555637,0.109879800827,-1.41502317717,-1.16940325636,1,1,1,3,pedestrian-right
pedestrian-back-441.jpg,0.119512498612,-0.626592938384,-2.14390138111,0.954519727126,0.289088881208,-1.18848299954,1,2,1,2,pedestrian-front
pedestrian-front-426.jpg,0.420186815857,-1.48077293284,-0.521578898578,-1.11857759311,1.85843449113,-0.874484907296,1,1,2,2,pedestrian-left
pedestrian-right-448.jpg,-0.705829420563,0.0283496771459,0.969754503319,2.0822302064,-3.33520199405,-0.174873022021,2,2,0,2,pedestrian-back
pedestrian-front-437.jpg,0.350042171639,-0.620202008817,1.68792749008,-0.861823763413,-2.32966076421,0.685366442386,2,0,3,1,pedestrian-left
pedestrian-left-405.jpg,-1.05614150187,-0.999599322964,0.600340123549,1.42517638147,0.663715963474,0.85450514464,1,3,2,0,pedestrian-front
pedestrian-left-440.jpg,-0.88233214456,-0.0123869813762,0.00584332923634,1.58573017919,-1.45976509709,-0.814185924148,1,2,1,2,pedestrian-front
pedestrian-right-422.jpg,-2.16071442506,1.63542107032,2.46844213483,1.96125121015,-0.802614859407,-2.2734489528,2,2,0,2,pedestrian-back
pedestrian-left-404.jpg,0.646967108083,2.55697665591,0.990707419987,0.161903604315,0.449037058364,0.269345571211,3,2,1,0,pedestrian-back
pedestrian-front-416.jpg,-1.7889220804,1.15914547081,-2.75293794831,-0.26519887113,0.66772902517,-0.24171089694,1,2,1,2,pedestrian-front
pedestrian-right-409.jpg,1.03341283495,-1.72285200189,1.05569081278,-1.71783210828,3.00560775591,1.9104370159,2,1,3,0,pedestrian-left
pedestrian-back-428.jpg,0.572185206879,2.04082285426,0.396432940687,-0.808129331131,1.99983793103,-0.260276665322,3,1,1,1,pedestrian-back
pedestrian-back-439.jpg,-1.76707379378,-1.55024702537,1.21266035351,-1.70045467909,-0.23367691425,0.98943544842,1,1,3,1,pedestrian-left
pedestrian-front-430.jpg,0.0680305092987,-0.268946880947,2.16039195682,0.137593070121,0.0151275042042,-0.950587839642,2,2,1,1,pedestrian-back
pedestrian-right-440.jpg,1.58763378488,2.53245247184,-0.037456445627,0.219725973928,-0.262350352804,2.35416449159,2,1,1,2,pedestrian-back
pedestrian-right-432.jpg,-0.384546585427,-0.119168181501,-2.39247019439,-1.09275042454,-2.74885738519,-0.751845094863,0,1,2,3,pedestrian-front
pedestrian-right-423.jpg,-0.860966022374,2.97691144986,2.78277164833,0.542932773861,-1.80722230589,0.533888823248,2,2,1,1,pedestrian-back
pedestrian-front-409.jpg,-0.790334981927,-1.69176252319,-0.167257005753,-0.70512874397,-1.26204513478,-1.08744924989,0,1,2,3,pedestrian-front
pedestrian-back-410.jpg,-0.217484723184,-0.127894592008,0.24512028339,-1.58183309896,-0.827068070745,0.769510523668,1,1,3,1,pedestrian-left
pedestrian-right-408.jpg,0.23609346955,-0.951707076351,-0.287644691471,-1.81573645505,0.333156038243,0.629114848397,1,1,3,1,pedestrian-left
pedestrian-left-436.jpg,-1.04627995291,3.82487979895,1.1003828329,1.8798253909,-2.60726607045,-0.135535784291,2,2,0,2,pedestrian-back
pedestrian-front-444.jpg,0.742522697524,-0.962590872674,3.72363273877,-0.0830841501433,-2.21482226974,0.197656459588,2,0,3,1,pedestrian-left
pedestrian-back-426.jpg,0.17930312243,1.51892515221,0.107413597433,0.988819086436,-1.24587805334,0.161615752458,3,1,1,1,pedestrian-back
pedestrian-right-407.jpg,-1.55613414113,1.75968618482,3.62605011239,0.108338462436,-0.720259798936,0.218527041719,2,2,1,1,pedestrian-back
pedestrian-back-429.jpg,0.0550697716633,-0.440703981233,-0.242659574125,-1.16971208959,0.187597689059,-1.3704358972,1,1,2,2,pedestrian-left
