Actual class,pedestrian-back-vs-front,pedestrian-back-vs-left,pedestrian-back-vs-right,pedestrian-front-vs-left,pedestrian-front-vs-right,pedestrian-left-vs-right,class-pedestrian-back-count,class-pedestrian-front-count,class-pedestrian-left-count,class-pedestrian-right-count,winner
pedestrian-front-420.jpg,0.752592357357,0.366968011962,-1.90807889269,0.472208667591,0.263969397277,-0.699831414647,2,2,0,2,pedestrian-back
pedestrian-left-438.jpg,-0.296098895273,1.20055290745,1.64232784674,1.0512651471,-0.954136164008,-0.858824875895,2,2,0,2,pedestrian-back
pedestrian-right-417.jpg,0.500647026924,-1.22237084906,2.47935798799,1.40060448923,0.22154515323,0.932823808789,2,2,2,0,pedestrian-back
pedestrian-front-428.jpg,-1.01888696513,0.2393064871,0.662986807219,-0.403336094199,-0.578102481756,0.421450107558,2,1,2,1,pedestrian-back
pedestrian-front-423.jpg,0.551032653743,-1.0749914227,-1.53401684409,-1.83152858823,2.2235746873,0.512218812711,1,1,3,1,pedestrian-left
pedestrian-right-414.jpg,-1.28626694013,0.453526051196,2.36251879319,0.33140759972,-0.821514498245,-0.0882066773571,2,2,0,2,pedestrian-back
pedestrian-left-437.jpg,0.681271906148,0.707759571757,-0.593557251314,-0.200549358084,-1.35125462038,0.148775521876,2,0,2,2,pedestrian-back
pedestrian-left-412.jpg,-0.341401014831,0.390863980696,-0.733981761987,-1.00213690856,0.66357613598,-1.59324496858,1,2,1,2,pedestrian-front
pedestrian-left-428.jpg,0.327600273031,-1.71867083535,-0.213710615394,0.572745376732,0.275193186721,0.083553994717,1,2,2,1,pedestrian-front
pedestrian-right-425.jpg,0.66675081568,1.94151694467,0.64143778952,1.32340251959,0.931717540601,0.844134981945,3,2,1,0,pedestrian-back
pedestrian-back-407.jpg,0.794524674172,-0.951321534184,-0.605176881595,-0.646257619211,0.676984525084,-0.902026201291,1,1,2,2,pedestrian-left
pedestrian-right-438.jpg,1.08163062969,-1.64883077605,-1.85062467552,1.8579610313,-0.832361881003,-0.197233975173,1,1,1,3,pedestrian-right
pedestrian-back-402.jpg,1.40259061906,-1.33831378001,-2.33551448234,-1.8187097696,1.80896401027,-0.702782380047,1,1,2,2,pedestrian-left
pedestrian-left-421.jpg,0.465606502315,1.18966558002,1.19825949181,0.247616093163,0.915848012561,0.0802838648605,3,2,1,0,pedestrian-back
pedestrian-left-415.jpg,0.78726057341,-0.00281670919306,-1.45526087908,-0.00819992963047,-0.68673425174,-1.60951198884,1,0,2,3,pedestrian-left
pedestrian-right-437.jpg,0.594974989413,2.48917080987,0.0122303584096,1.88302944744,-1.07930966649,-0.628462498208,3,1,0,2,pedestrian-back
pedestrian-left-411.jpg,-0.258205437986,0.178676865126,-0.982077829555,0.495158743111,1.48005972245,-0.51724765328,1,3,0,2,pedestrian-front
pedestrian-back-445.jpg,0.767046935665,0.680264938646,-1.64373917792,-0.616825622008,1.52060596758,0.0904359793003,2,1,2,1,pedestrian-back
pedestrian-front-438.jpg,-0.0470176228442,-0.106666921882,-1.96515905738,-0.0496359687372,-1.63766064757,-0.907740360038,0,1,2,3,pedestrian-front
pedestrian-left-431.jpg,0.278898279052,0.939125490267,-0.574277865517,-0.760726552206,0.404712295791,-0.451527751979,2,1,1,2,pedestrian-back
pedestrian-front-418.jpg,-0.312805925532,-0.664427385408,-0.191704259365,-1.26374418858,0.567349690177,-1.07236366735,0,2,2,2,pedestrian-front
pedestrian-left-424.jpg,0.418897724107,0.202107716401,0.541040466005,0.421732135532,-0.56136702286,1.30058378778,3,1,1,1,pedestrian-back
pedestrian-front-408.jpg,-0.590535176643,-1.72291059322,-0.445317793018,-2.86430220227,2.02202826746,-1.64969702523,0,2,2,2,pedestrian-front
pedestrian-right-431.jpg,0.120284552763,0.487682761171,-0.629777643164,0.138806862614,0.326731153221,-1.76834727778,2,2,0,2,pedestrian-back
pedestrian-back-424.jpg,-0.261471624488,-0.819520919126,-0.0861959880202,-0.171215515891,-0.249145104714,0.112248499147,0,1,3,2,pedestrian-front
